Date,County,State,fips,Confirmed,Deaths,New_Cases,New_Cases_Weekly
2020-02-13,Gila,Arizona,,0,0,0.0,0.0
2020-02-14,Gila,Arizona,,0,0,0.0,0.0
2020-02-15,Gila,Arizona,,0,0,0.0,0.0
2020-02-16,Gila,Arizona,,0,0,0.0,0.0
2020-02-17,Gila,Arizona,,0,0,0.0,0.0
2020-02-18,Gila,Arizona,,0,0,0.0,0.0
2020-02-19,Gila,Arizona,,0,0,0.0,0.0
2020-02-20,Gila,Arizona,,0,0,0.0,0.0
2020-02-21,Gila,Arizona,,0,0,0.0,0.0
2020-02-22,Gila,Arizona,,0,0,0.0,0.0
2020-02-23,Gila,Arizona,,0,0,0.0,0.0
2020-02-24,Gila,Arizona,,0,0,0.0,0.0
2020-02-25,Gila,Arizona,,0,0,0.0,0.0
2020-02-26,Gila,Arizona,,0,0,0.0,0.0
2020-02-27,Gila,Arizona,,0,0,0.0,0.0
2020-02-28,Gila,Arizona,,0,0,0.0,0.0
2020-02-29,Gila,Arizona,,0,0,0.0,0.0
2020-03-01,Gila,Arizona,,0,0,0.0,0.0
2020-03-02,Gila,Arizona,,0,0,0.0,0.0
2020-03-03,Gila,Arizona,,0,0,0.0,0.0
2020-03-04,Gila,Arizona,,0,0,0.0,0.0
2020-03-05,Gila,Arizona,,0,0,0.0,0.0
2020-03-06,Gila,Arizona,,0,0,0.0,0.0
2020-03-07,Gila,Arizona,,0,0,0.0,0.0
2020-03-08,Gila,Arizona,,0,0,0.0,0.0
2020-03-09,Gila,Arizona,,0,0,0.0,0.0
2020-03-10,Gila,Arizona,,0,0,0.0,0.0
2020-03-11,Gila,Arizona,,0,0,0.0,0.0
2020-03-12,Gila,Arizona,,0,0,0.0,0.0
2020-03-13,Gila,Arizona,,0,0,0.0,0.0
2020-03-14,Gila,Arizona,,0,0,0.0,0.0
2020-03-15,Gila,Arizona,,0,0,0.0,0.0
2020-03-16,Gila,Arizona,,0,0,0.0,0.0
2020-03-17,Gila,Arizona,,0,0,0.0,0.0
2020-03-18,Gila,Arizona,,0,0,0.0,0.0
2020-03-19,Gila,Arizona,,0,0,0.0,0.0
2020-03-20,Gila,Arizona,,0,0,0.0,0.0
2020-03-21,Gila,Arizona,,0,0,0.0,0.0
2020-03-22,Gila,Arizona,,0,0,0.0,0.0
2020-03-23,Gila,Arizona,,0,0,0.0,0.0
2020-03-24,Gila,Arizona,,0,0,0.0,0.0
2020-03-25,Gila,Arizona,,0,0,0.0,0.0
2020-03-26,Gila,Arizona,,0,0,0.0,0.0
2020-03-27,Gila,Arizona,,0,0,0.0,0.0
2020-03-28,Gila,Arizona,4007.0,1,0,1.0,0.14285714285714285
2020-03-29,Gila,Arizona,4007.0,1,0,0.0,0.14285714285714285
2020-03-30,Gila,Arizona,4007.0,1,0,0.0,0.14285714285714285
2020-03-31,Gila,Arizona,4007.0,1,0,0.0,0.14285714285714285
2020-04-01,Gila,Arizona,4007.0,1,0,0.0,0.14285714285714285
2020-04-02,Gila,Arizona,4007.0,2,0,1.0,0.2857142857142857
2020-04-03,Gila,Arizona,4007.0,2,0,0.0,0.2857142857142857
2020-04-04,Gila,Arizona,4007.0,3,0,1.0,0.2857142857142857
2020-04-05,Gila,Arizona,4007.0,3,0,0.0,0.2857142857142857
2020-04-06,Gila,Arizona,4007.0,3,0,0.0,0.2857142857142857
2020-04-07,Gila,Arizona,4007.0,3,0,0.0,0.2857142857142857
2020-04-08,Gila,Arizona,4007.0,3,0,0.0,0.2857142857142857
2020-04-09,Gila,Arizona,4007.0,3,0,0.0,0.14285714285714285
2020-04-10,Gila,Arizona,4007.0,3,0,0.0,0.14285714285714285
2020-04-11,Gila,Arizona,4007.0,3,0,0.0,0.0
2020-04-12,Gila,Arizona,4007.0,3,0,0.0,0.0
2020-04-13,Gila,Arizona,4007.0,3,0,0.0,0.0
2020-04-14,Gila,Arizona,4007.0,3,0,0.0,0.0
2020-04-15,Gila,Arizona,4007.0,3,0,0.0,0.0
2020-04-16,Gila,Arizona,4007.0,5,0,2.0,0.2857142857142857
2020-04-17,Gila,Arizona,4007.0,5,0,0.0,0.2857142857142857
2020-04-18,Gila,Arizona,4007.0,7,0,2.0,0.5714285714285714
2020-04-19,Gila,Arizona,4007.0,7,0,0.0,0.5714285714285714
2020-04-20,Gila,Arizona,4007.0,8,0,1.0,0.7142857142857143
2020-04-21,Gila,Arizona,4007.0,9,0,1.0,0.8571428571428571
2020-04-22,Gila,Arizona,4007.0,10,0,1.0,1.0
2020-04-23,Gila,Arizona,4007.0,12,0,2.0,1.0
2020-04-24,Gila,Arizona,4007.0,11,0,0.0,1.0
2020-04-25,Gila,Arizona,4007.0,11,0,0.0,0.7142857142857143
2020-04-26,Gila,Arizona,4007.0,11,0,0.0,0.7142857142857143
2020-04-27,Gila,Arizona,4007.0,11,0,0.0,0.5714285714285714
2020-04-28,Gila,Arizona,4007.0,11,0,0.0,0.42857142857142855
2020-04-29,Gila,Arizona,4007.0,12,0,1.0,0.42857142857142855
2020-04-30,Gila,Arizona,4007.0,13,0,1.0,0.2857142857142857
2020-05-01,Gila,Arizona,4007.0,13,0,0.0,0.2857142857142857
2020-05-02,Gila,Arizona,4007.0,14,0,1.0,0.42857142857142855
2020-05-03,Gila,Arizona,4007.0,14,0,0.0,0.42857142857142855
2020-05-04,Gila,Arizona,4007.0,14,0,0.0,0.42857142857142855
2020-05-05,Gila,Arizona,4007.0,14,0,0.0,0.42857142857142855
2020-05-06,Gila,Arizona,4007.0,15,0,1.0,0.42857142857142855
2020-05-07,Gila,Arizona,4007.0,17,0,2.0,0.5714285714285714
2020-05-08,Gila,Arizona,4007.0,19,1,2.0,0.8571428571428571
2020-05-09,Gila,Arizona,4007.0,19,1,0.0,0.7142857142857143
2020-05-10,Gila,Arizona,4007.0,19,1,0.0,0.7142857142857143
2020-05-11,Gila,Arizona,4007.0,19,1,0.0,0.7142857142857143
2020-05-12,Gila,Arizona,4007.0,19,1,0.0,0.7142857142857143
2020-01-26,Graham,Arizona,,0,0,0.0,
2020-01-27,Graham,Arizona,,0,0,0.0,
2020-01-28,Graham,Arizona,,0,0,0.0,
2020-01-29,Graham,Arizona,,0,0,0.0,
2020-01-30,Graham,Arizona,,0,0,0.0,
2020-01-31,Graham,Arizona,,0,0,0.0,
2020-02-01,Graham,Arizona,,0,0,0.0,0.0
2020-02-02,Graham,Arizona,,0,0,0.0,0.0
2020-02-03,Graham,Arizona,,0,0,0.0,0.0
2020-02-04,Graham,Arizona,,0,0,0.0,0.0
2020-02-05,Graham,Arizona,,0,0,0.0,0.0
2020-02-06,Graham,Arizona,,0,0,0.0,0.0
2020-02-07,Graham,Arizona,,0,0,0.0,0.0
2020-02-08,Graham,Arizona,,0,0,0.0,0.0
2020-02-09,Graham,Arizona,,0,0,0.0,0.0
2020-02-10,Graham,Arizona,,0,0,0.0,0.0
2020-02-11,Graham,Arizona,,0,0,0.0,0.0
2020-02-12,Graham,Arizona,,0,0,0.0,0.0
2020-02-13,Graham,Arizona,,0,0,0.0,0.0
2020-02-14,Graham,Arizona,,0,0,0.0,0.0
2020-02-15,Graham,Arizona,,0,0,0.0,0.0
2020-02-16,Graham,Arizona,,0,0,0.0,0.0
2020-02-17,Graham,Arizona,,0,0,0.0,0.0
2020-02-18,Graham,Arizona,,0,0,0.0,0.0
2020-02-19,Graham,Arizona,,0,0,0.0,0.0
2020-02-20,Graham,Arizona,,0,0,0.0,0.0
2020-02-21,Graham,Arizona,,0,0,0.0,0.0
2020-02-22,Graham,Arizona,,0,0,0.0,0.0
2020-02-23,Graham,Arizona,,0,0,0.0,0.0
2020-02-24,Graham,Arizona,,0,0,0.0,0.0
2020-02-25,Graham,Arizona,,0,0,0.0,0.0
2020-02-26,Graham,Arizona,,0,0,0.0,0.0
2020-02-27,Graham,Arizona,,0,0,0.0,0.0
2020-02-28,Graham,Arizona,,0,0,0.0,0.0
2020-02-29,Graham,Arizona,,0,0,0.0,0.0
2020-03-01,Graham,Arizona,,0,0,0.0,0.0
2020-03-02,Graham,Arizona,,0,0,0.0,0.0
2020-03-03,Graham,Arizona,,0,0,0.0,0.0
2020-03-04,Graham,Arizona,,0,0,0.0,0.0
2020-03-05,Graham,Arizona,,0,0,0.0,0.0
2020-03-06,Graham,Arizona,,0,0,0.0,0.0
2020-03-07,Graham,Arizona,,0,0,0.0,0.0
2020-03-08,Graham,Arizona,,0,0,0.0,0.0
2020-03-09,Graham,Arizona,,0,0,0.0,0.0
2020-03-10,Graham,Arizona,,0,0,0.0,0.0
2020-03-11,Graham,Arizona,,0,0,0.0,0.0
2020-03-12,Graham,Arizona,,0,0,0.0,0.0
2020-03-13,Graham,Arizona,,0,0,0.0,0.0
2020-03-14,Graham,Arizona,4009.0,1,0,1.0,0.14285714285714285
2020-03-15,Graham,Arizona,4009.0,1,0,0.0,0.14285714285714285
2020-03-16,Graham,Arizona,4009.0,1,0,0.0,0.14285714285714285
2020-03-17,Graham,Arizona,4009.0,1,0,0.0,0.14285714285714285
2020-03-18,Graham,Arizona,4009.0,1,0,0.0,0.14285714285714285
2020-03-19,Graham,Arizona,4009.0,1,0,0.0,0.14285714285714285
2020-03-20,Graham,Arizona,4009.0,1,0,0.0,0.14285714285714285
2020-03-21,Graham,Arizona,4009.0,1,0,0.0,0.0
2020-03-22,Graham,Arizona,4009.0,2,0,1.0,0.14285714285714285
2020-03-23,Graham,Arizona,4009.0,2,0,0.0,0.14285714285714285
2020-03-24,Graham,Arizona,4009.0,2,0,0.0,0.14285714285714285
2020-03-25,Graham,Arizona,4009.0,2,0,0.0,0.14285714285714285
2020-03-26,Graham,Arizona,4009.0,2,0,0.0,0.14285714285714285
2020-03-27,Graham,Arizona,4009.0,4,0,2.0,0.42857142857142855
2020-03-28,Graham,Arizona,4009.0,2,0,0.0,0.42857142857142855
2020-03-29,Graham,Arizona,4009.0,2,0,0.0,0.2857142857142857
2020-03-30,Graham,Arizona,4009.0,2,0,0.0,0.2857142857142857
2020-03-31,Graham,Arizona,4009.0,2,0,0.0,0.2857142857142857
2020-04-01,Graham,Arizona,4009.0,2,0,0.0,0.2857142857142857
2020-04-02,Graham,Arizona,4009.0,2,0,0.0,0.2857142857142857
2020-04-03,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-04,Graham,Arizona,4009.0,3,0,1.0,0.14285714285714285
2020-04-05,Graham,Arizona,4009.0,2,0,0.0,0.14285714285714285
2020-04-06,Graham,Arizona,4009.0,2,0,0.0,0.14285714285714285
2020-04-07,Graham,Arizona,4009.0,2,0,0.0,0.14285714285714285
2020-04-08,Graham,Arizona,4009.0,2,0,0.0,0.14285714285714285
2020-04-09,Graham,Arizona,4009.0,2,0,0.0,0.14285714285714285
2020-04-10,Graham,Arizona,4009.0,2,0,0.0,0.14285714285714285
2020-04-11,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-12,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-13,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-14,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-15,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-16,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-17,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-18,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-19,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-20,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-21,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-22,Graham,Arizona,4009.0,2,0,0.0,0.0
2020-04-23,Graham,Arizona,4009.0,4,0,2.0,0.2857142857142857
2020-04-24,Graham,Arizona,4009.0,7,0,3.0,0.7142857142857143
2020-04-25,Graham,Arizona,4009.0,6,0,0.0,0.7142857142857143
2020-04-26,Graham,Arizona,4009.0,7,0,1.0,0.8571428571428571
2020-04-27,Graham,Arizona,4009.0,9,0,2.0,1.1428571428571428
2020-04-28,Graham,Arizona,4009.0,9,0,0.0,1.1428571428571428
2020-04-29,Graham,Arizona,4009.0,10,0,1.0,1.2857142857142858
2020-04-30,Graham,Arizona,4009.0,16,0,6.0,1.8571428571428572
2020-05-01,Graham,Arizona,4009.0,17,0,1.0,1.5714285714285714
2020-05-02,Graham,Arizona,4009.0,17,0,0.0,1.5714285714285714
2020-05-03,Graham,Arizona,4009.0,18,0,1.0,1.5714285714285714
2020-05-04,Graham,Arizona,4009.0,18,0,0.0,1.2857142857142858
2020-05-05,Graham,Arizona,4009.0,19,0,1.0,1.4285714285714286
2020-05-06,Graham,Arizona,4009.0,19,0,0.0,1.2857142857142858
2020-05-07,Graham,Arizona,4009.0,19,0,0.0,0.42857142857142855
2020-05-08,Graham,Arizona,4009.0,18,0,0.0,0.2857142857142857
2020-05-09,Graham,Arizona,4009.0,19,0,1.0,0.42857142857142855
2020-05-10,Graham,Arizona,4009.0,19,0,0.0,0.2857142857142857
2020-05-11,Graham,Arizona,4009.0,19,0,0.0,0.2857142857142857
2020-05-12,Graham,Arizona,4009.0,20,0,1.0,0.2857142857142857
2020-01-26,Greenlee,Arizona,,0,0,0.0,
2020-01-27,Greenlee,Arizona,,0,0,0.0,
2020-01-28,Greenlee,Arizona,,0,0,0.0,
2020-01-29,Greenlee,Arizona,,0,0,0.0,
2020-01-30,Greenlee,Arizona,,0,0,0.0,
2020-01-31,Greenlee,Arizona,,0,0,0.0,
2020-02-01,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-02,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-03,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-04,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-05,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-06,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-07,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-08,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-09,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-10,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-11,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-12,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-13,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-14,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-15,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-16,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-17,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-18,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-19,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-20,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-21,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-22,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-23,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-24,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-25,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-26,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-27,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-28,Greenlee,Arizona,,0,0,0.0,0.0
2020-02-29,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-01,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-02,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-03,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-04,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-05,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-06,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-07,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-08,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-09,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-10,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-11,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-12,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-13,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-14,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-15,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-16,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-17,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-18,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-19,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-20,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-21,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-22,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-23,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-24,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-25,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-26,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-27,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-28,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-29,Greenlee,Arizona,,0,0,0.0,0.0
2020-03-30,Greenlee,Arizona,4011.0,1,0,1.0,0.14285714285714285
2020-03-31,Greenlee,Arizona,4011.0,1,0,0.0,0.14285714285714285
2020-04-01,Greenlee,Arizona,4011.0,1,0,0.0,0.14285714285714285
2020-04-02,Greenlee,Arizona,4011.0,1,0,0.0,0.14285714285714285
2020-04-03,Greenlee,Arizona,4011.0,1,0,0.0,0.14285714285714285
2020-04-04,Greenlee,Arizona,4011.0,1,0,0.0,0.14285714285714285
2020-04-05,Greenlee,Arizona,4011.0,1,0,0.0,0.14285714285714285
2020-04-06,Greenlee,Arizona,4011.0,1,0,0.0,0.0
2020-04-07,Greenlee,Arizona,4011.0,1,0,0.0,0.0
2020-04-08,Greenlee,Arizona,4011.0,1,0,0.0,0.0
2020-04-09,Greenlee,Arizona,4011.0,1,0,0.0,0.0
2020-04-10,Greenlee,Arizona,4011.0,1,0,0.0,0.0
2020-04-11,Greenlee,Arizona,4011.0,2,0,1.0,0.14285714285714285
2020-04-12,Greenlee,Arizona,4011.0,2,0,0.0,0.14285714285714285
2020-04-13,Greenlee,Arizona,4011.0,2,0,0.0,0.14285714285714285
2020-04-14,Greenlee,Arizona,4011.0,2,0,0.0,0.14285714285714285
2020-04-15,Greenlee,Arizona,4011.0,2,0,0.0,0.14285714285714285
2020-04-16,Greenlee,Arizona,4011.0,2,0,0.0,0.14285714285714285
2020-04-17,Greenlee,Arizona,4011.0,2,0,0.0,0.14285714285714285
2020-04-18,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-04-19,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-04-20,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-04-21,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-04-22,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-04-23,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-04-24,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-04-25,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-04-26,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-04-27,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-04-28,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-04-29,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-04-30,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-05-01,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-05-02,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-05-03,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-05-04,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-05-05,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-05-06,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-05-07,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-05-08,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-05-09,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-05-10,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-05-11,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-05-12,Greenlee,Arizona,4011.0,2,0,0.0,0.0
2020-01-26,La Paz,Arizona,,0,0,0.0,
2020-01-27,La Paz,Arizona,,0,0,0.0,
2020-01-28,La Paz,Arizona,,0,0,0.0,
2020-01-29,La Paz,Arizona,,0,0,0.0,
2020-01-30,La Paz,Arizona,,0,0,0.0,
2020-01-31,La Paz,Arizona,,0,0,0.0,
2020-02-01,La Paz,Arizona,,0,0,0.0,0.0
2020-02-02,La Paz,Arizona,,0,0,0.0,0.0
2020-02-03,La Paz,Arizona,,0,0,0.0,0.0
2020-02-04,La Paz,Arizona,,0,0,0.0,0.0
2020-02-05,La Paz,Arizona,,0,0,0.0,0.0
2020-02-06,La Paz,Arizona,,0,0,0.0,0.0
2020-02-07,La Paz,Arizona,,0,0,0.0,0.0
2020-02-08,La Paz,Arizona,,0,0,0.0,0.0
2020-02-09,La Paz,Arizona,,0,0,0.0,0.0
2020-02-10,La Paz,Arizona,,0,0,0.0,0.0
2020-02-11,La Paz,Arizona,,0,0,0.0,0.0
2020-02-12,La Paz,Arizona,,0,0,0.0,0.0
2020-02-13,La Paz,Arizona,,0,0,0.0,0.0
2020-02-14,La Paz,Arizona,,0,0,0.0,0.0
2020-02-15,La Paz,Arizona,,0,0,0.0,0.0
2020-02-16,La Paz,Arizona,,0,0,0.0,0.0
2020-02-17,La Paz,Arizona,,0,0,0.0,0.0
2020-02-18,La Paz,Arizona,,0,0,0.0,0.0
2020-02-19,La Paz,Arizona,,0,0,0.0,0.0
2020-02-20,La Paz,Arizona,,0,0,0.0,0.0
2020-02-21,La Paz,Arizona,,0,0,0.0,0.0
2020-02-22,La Paz,Arizona,,0,0,0.0,0.0
2020-02-23,La Paz,Arizona,,0,0,0.0,0.0
2020-02-24,La Paz,Arizona,,0,0,0.0,0.0
2020-02-25,La Paz,Arizona,,0,0,0.0,0.0
2020-02-26,La Paz,Arizona,,0,0,0.0,0.0
2020-02-27,La Paz,Arizona,,0,0,0.0,0.0
2020-02-28,La Paz,Arizona,,0,0,0.0,0.0
2020-02-29,La Paz,Arizona,,0,0,0.0,0.0
2020-03-01,La Paz,Arizona,,0,0,0.0,0.0
2020-03-02,La Paz,Arizona,,0,0,0.0,0.0
2020-03-03,La Paz,Arizona,,0,0,0.0,0.0
2020-03-04,La Paz,Arizona,,0,0,0.0,0.0
2020-03-05,La Paz,Arizona,,0,0,0.0,0.0
2020-03-06,La Paz,Arizona,,0,0,0.0,0.0
2020-03-07,La Paz,Arizona,,0,0,0.0,0.0
2020-03-08,La Paz,Arizona,,0,0,0.0,0.0
2020-03-09,La Paz,Arizona,,0,0,0.0,0.0
2020-03-10,La Paz,Arizona,,0,0,0.0,0.0
2020-03-11,La Paz,Arizona,,0,0,0.0,0.0
2020-03-12,La Paz,Arizona,,0,0,0.0,0.0
2020-03-13,La Paz,Arizona,,0,0,0.0,0.0
2020-03-14,La Paz,Arizona,,0,0,0.0,0.0
2020-03-15,La Paz,Arizona,,0,0,0.0,0.0
2020-03-16,La Paz,Arizona,,0,0,0.0,0.0
2020-03-17,La Paz,Arizona,,0,0,0.0,0.0
2020-03-18,La Paz,Arizona,,0,0,0.0,0.0
2020-03-19,La Paz,Arizona,,0,0,0.0,0.0
2020-03-20,La Paz,Arizona,,0,0,0.0,0.0
2020-03-21,La Paz,Arizona,,0,0,0.0,0.0
2020-03-22,La Paz,Arizona,,0,0,0.0,0.0
2020-03-23,La Paz,Arizona,,0,0,0.0,0.0
2020-03-24,La Paz,Arizona,,0,0,0.0,0.0
2020-03-25,La Paz,Arizona,,0,0,0.0,0.0
2020-03-26,La Paz,Arizona,4012.0,2,0,2.0,0.2857142857142857
2020-03-27,La Paz,Arizona,4012.0,2,0,0.0,0.2857142857142857
2020-03-28,La Paz,Arizona,4012.0,2,0,0.0,0.2857142857142857
2020-03-29,La Paz,Arizona,4012.0,2,0,0.0,0.2857142857142857
