Date,County,State,fips,Confirmed,Deaths,New_Cases,New_Cases_Weekly
2020-04-08,Santa Cruz,Arizona,4023.0,6,0,1.0,0.42857142857142855
2020-04-09,Santa Cruz,Arizona,4023.0,7,0,1.0,0.5714285714285714
2020-04-10,Santa Cruz,Arizona,4023.0,7,0,0.0,0.5714285714285714
2020-04-11,Santa Cruz,Arizona,4023.0,8,0,1.0,0.5714285714285714
2020-04-12,Santa Cruz,Arizona,4023.0,8,0,0.0,0.5714285714285714
2020-04-13,Santa Cruz,Arizona,4023.0,10,0,2.0,0.7142857142857143
2020-04-14,Santa Cruz,Arizona,4023.0,10,0,0.0,0.7142857142857143
2020-04-15,Santa Cruz,Arizona,4023.0,12,0,2.0,0.8571428571428571
2020-04-16,Santa Cruz,Arizona,4023.0,14,0,2.0,1.0
2020-04-17,Santa Cruz,Arizona,4023.0,15,0,1.0,1.1428571428571428
2020-04-18,Santa Cruz,Arizona,4023.0,16,0,1.0,1.1428571428571428
2020-04-19,Santa Cruz,Arizona,4023.0,19,0,3.0,1.5714285714285714
2020-04-20,Santa Cruz,Arizona,4023.0,20,0,1.0,1.4285714285714286
2020-04-21,Santa Cruz,Arizona,4023.0,23,0,3.0,1.8571428571428572
2020-04-22,Santa Cruz,Arizona,4023.0,28,0,5.0,2.2857142857142856
2020-04-23,Santa Cruz,Arizona,4023.0,28,0,0.0,2.0
2020-04-24,Santa Cruz,Arizona,4023.0,30,0,2.0,2.142857142857143
2020-04-25,Santa Cruz,Arizona,4023.0,30,0,0.0,2.0
2020-04-26,Santa Cruz,Arizona,4023.0,30,0,0.0,1.5714285714285714
2020-04-27,Santa Cruz,Arizona,4023.0,30,0,0.0,1.4285714285714286
2020-04-28,Santa Cruz,Arizona,4023.0,31,0,1.0,1.1428571428571428
2020-04-29,Santa Cruz,Arizona,4023.0,31,0,0.0,0.42857142857142855
2020-04-30,Santa Cruz,Arizona,4023.0,33,0,2.0,0.7142857142857143
2020-05-01,Santa Cruz,Arizona,4023.0,33,0,0.0,0.42857142857142855
2020-05-02,Santa Cruz,Arizona,4023.0,34,0,1.0,0.5714285714285714
2020-05-03,Santa Cruz,Arizona,4023.0,34,0,0.0,0.5714285714285714
2020-05-04,Santa Cruz,Arizona,4023.0,34,0,0.0,0.5714285714285714
2020-05-05,Santa Cruz,Arizona,4023.0,35,0,1.0,0.5714285714285714
2020-05-06,Santa Cruz,Arizona,4023.0,37,0,2.0,0.8571428571428571
2020-05-07,Santa Cruz,Arizona,4023.0,38,0,1.0,0.7142857142857143
2020-05-08,Santa Cruz,Arizona,4023.0,38,0,0.0,0.7142857142857143
2020-05-09,Santa Cruz,Arizona,4023.0,40,0,2.0,0.8571428571428571
2020-05-10,Santa Cruz,Arizona,4023.0,44,0,4.0,1.4285714285714286
2020-05-11,Santa Cruz,Arizona,4023.0,45,0,1.0,1.5714285714285714
2020-05-12,Santa Cruz,Arizona,4023.0,51,0,6.0,2.2857142857142856
2020-01-26,Unknown,Arizona,,0,0,0.0,
2020-01-27,Unknown,Arizona,,0,0,0.0,
2020-01-28,Unknown,Arizona,,0,0,0.0,
2020-01-29,Unknown,Arizona,,0,0,0.0,
2020-01-30,Unknown,Arizona,,0,0,0.0,
2020-01-31,Unknown,Arizona,,0,0,0.0,
2020-02-01,Unknown,Arizona,,0,0,0.0,0.0
2020-02-02,Unknown,Arizona,,0,0,0.0,0.0
2020-02-03,Unknown,Arizona,,0,0,0.0,0.0
2020-02-04,Unknown,Arizona,,0,0,0.0,0.0
2020-02-05,Unknown,Arizona,,0,0,0.0,0.0
2020-02-06,Unknown,Arizona,,0,0,0.0,0.0
2020-02-07,Unknown,Arizona,,0,0,0.0,0.0
2020-02-08,Unknown,Arizona,,0,0,0.0,0.0
2020-02-09,Unknown,Arizona,,0,0,0.0,0.0
2020-02-10,Unknown,Arizona,,0,0,0.0,0.0
2020-02-11,Unknown,Arizona,,0,0,0.0,0.0
2020-02-12,Unknown,Arizona,,0,0,0.0,0.0
2020-02-13,Unknown,Arizona,,0,0,0.0,0.0
2020-02-14,Unknown,Arizona,,0,0,0.0,0.0
2020-02-15,Unknown,Arizona,,0,0,0.0,0.0
2020-02-16,Unknown,Arizona,,0,0,0.0,0.0
2020-02-17,Unknown,Arizona,,0,0,0.0,0.0
2020-02-18,Unknown,Arizona,,0,0,0.0,0.0
2020-02-19,Unknown,Arizona,,0,0,0.0,0.0
2020-02-20,Unknown,Arizona,,0,0,0.0,0.0
2020-02-21,Unknown,Arizona,,0,0,0.0,0.0
2020-02-22,Unknown,Arizona,,0,0,0.0,0.0
2020-02-23,Unknown,Arizona,,0,0,0.0,0.0
2020-02-24,Unknown,Arizona,,0,0,0.0,0.0
2020-02-25,Unknown,Arizona,,0,0,0.0,0.0
2020-02-26,Unknown,Arizona,,0,0,0.0,0.0
2020-02-27,Unknown,Arizona,,0,0,0.0,0.0
2020-02-28,Unknown,Arizona,,0,0,0.0,0.0
2020-02-29,Unknown,Arizona,,0,0,0.0,0.0
2020-03-01,Unknown,Arizona,,0,0,0.0,0.0
2020-03-02,Unknown,Arizona,,0,0,0.0,0.0
2020-03-03,Unknown,Arizona,,0,0,0.0,0.0
2020-03-04,Unknown,Arizona,,0,0,0.0,0.0
2020-03-05,Unknown,Arizona,,0,0,0.0,0.0
2020-03-06,Unknown,Arizona,,0,0,0.0,0.0
2020-03-07,Unknown,Arizona,,0,0,0.0,0.0
2020-03-08,Unknown,Arizona,,0,0,0.0,0.0
2020-03-09,Unknown,Arizona,,0,0,0.0,0.0
2020-03-10,Unknown,Arizona,,0,0,0.0,0.0
2020-03-11,Unknown,Arizona,,0,0,0.0,0.0
2020-03-12,Unknown,Arizona,,0,0,0.0,0.0
2020-03-13,Unknown,Arizona,,0,0,0.0,0.0
2020-03-14,Unknown,Arizona,,0,0,0.0,0.0
2020-03-15,Unknown,Arizona,,0,0,0.0,0.0
2020-03-16,Unknown,Arizona,,0,0,0.0,0.0
2020-03-17,Unknown,Arizona,,0,0,0.0,0.0
2020-03-18,Unknown,Arizona,,0,0,0.0,0.0
2020-03-19,Unknown,Arizona,,0,0,0.0,0.0
2020-03-20,Unknown,Arizona,,0,0,0.0,0.0
2020-03-21,Unknown,Arizona,,0,0,0.0,0.0
2020-03-22,Unknown,Arizona,,0,0,0.0,0.0
2020-03-23,Unknown,Arizona,,0,0,0.0,0.0
2020-03-24,Unknown,Arizona,,0,0,0.0,0.0
2020-03-25,Unknown,Arizona,,0,0,0.0,0.0
2020-03-26,Unknown,Arizona,,0,0,0.0,0.0
2020-03-27,Unknown,Arizona,,0,0,0.0,0.0
2020-03-28,Unknown,Arizona,,0,0,0.0,0.0
2020-03-29,Unknown,Arizona,,0,0,0.0,0.0
2020-03-30,Unknown,Arizona,,0,0,0.0,0.0
2020-03-31,Unknown,Arizona,,0,0,0.0,0.0
2020-04-01,Unknown,Arizona,,0,0,0.0,0.0
2020-04-02,Unknown,Arizona,,0,0,0.0,0.0
2020-04-03,Unknown,Arizona,,0,4,0.0,0.0
2020-04-04,Unknown,Arizona,,0,2,0.0,0.0
2020-04-05,Unknown,Arizona,,0,9,0.0,0.0
2020-04-06,Unknown,Arizona,,0,10,0.0,0.0
2020-04-07,Unknown,Arizona,,0,12,0.0,0.0
2020-04-08,Unknown,Arizona,,0,0,0.0,0.0
2020-04-09,Unknown,Arizona,,0,0,0.0,0.0
2020-04-10,Unknown,Arizona,,0,5,0.0,0.0
2020-04-11,Unknown,Arizona,,0,5,0.0,0.0
2020-04-12,Unknown,Arizona,,0,1,0.0,0.0
2020-04-13,Unknown,Arizona,,0,1,0.0,0.0
2020-04-14,Unknown,Arizona,,0,1,0.0,0.0
2020-04-15,Unknown,Arizona,,0,0,0.0,0.0
2020-04-16,Unknown,Arizona,,0,0,0.0,0.0
2020-04-17,Unknown,Arizona,,0,0,0.0,0.0
2020-04-18,Unknown,Arizona,,0,0,0.0,0.0
2020-04-19,Unknown,Arizona,,0,0,0.0,0.0
2020-04-20,Unknown,Arizona,,0,0,0.0,0.0
2020-04-21,Unknown,Arizona,,0,0,0.0,0.0
2020-04-22,Unknown,Arizona,,0,0,0.0,0.0
2020-04-23,Unknown,Arizona,,0,0,0.0,0.0
2020-04-24,Unknown,Arizona,,0,0,0.0,0.0
2020-04-25,Unknown,Arizona,,0,0,0.0,0.0
2020-04-26,Unknown,Arizona,,0,0,0.0,0.0
2020-04-27,Unknown,Arizona,,0,0,0.0,0.0
2020-04-28,Unknown,Arizona,,0,0,0.0,0.0
2020-04-29,Unknown,Arizona,,0,0,0.0,0.0
2020-04-30,Unknown,Arizona,,0,0,0.0,0.0
2020-05-01,Unknown,Arizona,,0,0,0.0,0.0
2020-05-02,Unknown,Arizona,,0,0,0.0,0.0
2020-05-03,Unknown,Arizona,,0,0,0.0,0.0
2020-05-04,Unknown,Arizona,,0,0,0.0,0.0
2020-05-05,Unknown,Arizona,,0,0,0.0,0.0
2020-05-06,Unknown,Arizona,,0,0,0.0,0.0
2020-05-07,Unknown,Arizona,,0,0,0.0,0.0
2020-05-08,Unknown,Arizona,,0,0,0.0,0.0
2020-05-09,Unknown,Arizona,,0,0,0.0,0.0
2020-05-10,Unknown,Arizona,,0,0,0.0,0.0
2020-05-11,Unknown,Arizona,,0,0,0.0,0.0
2020-05-12,Unknown,Arizona,,0,0,0.0,0.0
2020-01-26,Yavapai,Arizona,,0,0,0.0,
2020-01-27,Yavapai,Arizona,,0,0,0.0,
2020-01-28,Yavapai,Arizona,,0,0,0.0,
2020-01-29,Yavapai,Arizona,,0,0,0.0,
2020-01-30,Yavapai,Arizona,,0,0,0.0,
2020-01-31,Yavapai,Arizona,,0,0,0.0,
2020-02-01,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-02,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-03,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-04,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-05,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-06,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-07,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-08,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-09,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-10,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-11,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-12,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-13,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-14,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-15,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-16,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-17,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-18,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-19,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-20,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-21,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-22,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-23,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-24,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-25,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-26,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-27,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-28,Yavapai,Arizona,,0,0,0.0,0.0
2020-02-29,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-01,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-02,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-03,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-04,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-05,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-06,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-07,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-08,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-09,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-10,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-11,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-12,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-13,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-14,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-15,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-16,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-17,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-18,Yavapai,Arizona,,0,0,0.0,0.0
2020-03-19,Yavapai,Arizona,4025.0,1,0,1.0,0.14285714285714285
2020-03-20,Yavapai,Arizona,4025.0,1,0,0.0,0.14285714285714285
2020-03-21,Yavapai,Arizona,4025.0,1,0,0.0,0.14285714285714285
2020-03-22,Yavapai,Arizona,4025.0,3,0,2.0,0.42857142857142855
2020-03-23,Yavapai,Arizona,4025.0,3,0,0.0,0.42857142857142855
2020-03-24,Yavapai,Arizona,4025.0,3,0,0.0,0.42857142857142855
2020-03-25,Yavapai,Arizona,4025.0,4,0,1.0,0.5714285714285714
2020-03-26,Yavapai,Arizona,4025.0,5,0,1.0,0.5714285714285714
2020-03-27,Yavapai,Arizona,4025.0,9,0,4.0,1.1428571428571428
2020-03-28,Yavapai,Arizona,4025.0,13,0,4.0,1.7142857142857142
2020-03-29,Yavapai,Arizona,4025.0,12,0,0.0,1.4285714285714286
2020-03-30,Yavapai,Arizona,4025.0,19,0,7.0,2.4285714285714284
2020-03-31,Yavapai,Arizona,4025.0,24,0,5.0,3.142857142857143
2020-04-01,Yavapai,Arizona,4025.0,24,0,0.0,3.0
2020-04-02,Yavapai,Arizona,4025.0,34,0,10.0,4.285714285714286
2020-04-03,Yavapai,Arizona,4025.0,35,0,1.0,3.857142857142857
2020-04-04,Yavapai,Arizona,4025.0,43,0,8.0,4.428571428571429
2020-04-05,Yavapai,Arizona,4025.0,45,0,2.0,4.714285714285714
2020-04-06,Yavapai,Arizona,4025.0,50,1,5.0,4.428571428571429
2020-04-07,Yavapai,Arizona,4025.0,57,1,7.0,4.714285714285714
2020-04-08,Yavapai,Arizona,4025.0,58,1,1.0,4.857142857142857
2020-04-09,Yavapai,Arizona,4025.0,62,1,4.0,4.0
2020-04-10,Yavapai,Arizona,4025.0,62,1,0.0,3.857142857142857
2020-04-11,Yavapai,Arizona,4025.0,63,1,1.0,2.857142857142857
2020-04-12,Yavapai,Arizona,4025.0,63,1,0.0,2.5714285714285716
2020-04-13,Yavapai,Arizona,4025.0,65,1,2.0,2.142857142857143
2020-04-14,Yavapai,Arizona,4025.0,70,1,5.0,1.8571428571428572
2020-04-15,Yavapai,Arizona,4025.0,66,1,0.0,1.7142857142857142
2020-04-16,Yavapai,Arizona,4025.0,68,1,2.0,1.4285714285714286
2020-04-17,Yavapai,Arizona,4025.0,69,1,1.0,1.5714285714285714
2020-04-18,Yavapai,Arizona,4025.0,72,1,3.0,1.8571428571428572
2020-04-19,Yavapai,Arizona,4025.0,72,1,0.0,1.8571428571428572
2020-04-20,Yavapai,Arizona,4025.0,71,1,0.0,1.5714285714285714
2020-04-21,Yavapai,Arizona,4025.0,72,1,1.0,1.0
2020-04-22,Yavapai,Arizona,4025.0,73,1,1.0,1.1428571428571428
2020-04-23,Yavapai,Arizona,4025.0,75,1,2.0,1.1428571428571428
2020-04-24,Yavapai,Arizona,4025.0,75,1,0.0,1.0
2020-04-25,Yavapai,Arizona,4025.0,76,1,1.0,0.7142857142857143
2020-04-26,Yavapai,Arizona,4025.0,76,1,0.0,0.7142857142857143
2020-04-27,Yavapai,Arizona,4025.0,77,1,1.0,0.8571428571428571
2020-04-28,Yavapai,Arizona,4025.0,77,1,0.0,0.7142857142857143
2020-04-29,Yavapai,Arizona,4025.0,79,2,2.0,0.8571428571428571
2020-04-30,Yavapai,Arizona,4025.0,79,2,0.0,0.5714285714285714
2020-05-01,Yavapai,Arizona,4025.0,82,2,3.0,1.0
2020-05-02,Yavapai,Arizona,4025.0,87,2,5.0,1.5714285714285714
2020-05-03,Yavapai,Arizona,4025.0,89,2,2.0,1.8571428571428572
2020-05-04,Yavapai,Arizona,4025.0,93,2,4.0,2.2857142857142856
2020-05-05,Yavapai,Arizona,4025.0,126,2,33.0,7.0
2020-05-06,Yavapai,Arizona,4025.0,140,3,14.0,8.714285714285714
2020-05-07,Yavapai,Arizona,4025.0,152,3,12.0,10.428571428571429
2020-05-08,Yavapai,Arizona,4025.0,170,4,18.0,12.571428571428571
2020-05-09,Yavapai,Arizona,4025.0,175,4,5.0,12.571428571428571
2020-05-10,Yavapai,Arizona,4025.0,177,4,2.0,12.571428571428571
2020-05-11,Yavapai,Arizona,4025.0,180,4,3.0,12.428571428571429
2020-05-12,Yavapai,Arizona,4025.0,206,4,26.0,11.428571428571429
2020-01-26,Yuma,Arizona,,0,0,0.0,
2020-01-27,Yuma,Arizona,,0,0,0.0,
2020-01-28,Yuma,Arizona,,0,0,0.0,
2020-01-29,Yuma,Arizona,,0,0,0.0,
2020-01-30,Yuma,Arizona,,0,0,0.0,
2020-01-31,Yuma,Arizona,,0,0,0.0,
2020-02-01,Yuma,Arizona,,0,0,0.0,0.0
2020-02-02,Yuma,Arizona,,0,0,0.0,0.0
2020-02-03,Yuma,Arizona,,0,0,0.0,0.0
2020-02-04,Yuma,Arizona,,0,0,0.0,0.0
2020-02-05,Yuma,Arizona,,0,0,0.0,0.0
2020-02-06,Yuma,Arizona,,0,0,0.0,0.0
2020-02-07,Yuma,Arizona,,0,0,0.0,0.0
2020-02-08,Yuma,Arizona,,0,0,0.0,0.0
2020-02-09,Yuma,Arizona,,0,0,0.0,0.0
2020-02-10,Yuma,Arizona,,0,0,0.0,0.0
2020-02-11,Yuma,Arizona,,0,0,0.0,0.0
2020-02-12,Yuma,Arizona,,0,0,0.0,0.0
2020-02-13,Yuma,Arizona,,0,0,0.0,0.0
2020-02-14,Yuma,Arizona,,0,0,0.0,0.0
2020-02-15,Yuma,Arizona,,0,0,0.0,0.0
2020-02-16,Yuma,Arizona,,0,0,0.0,0.0
2020-02-17,Yuma,Arizona,,0,0,0.0,0.0
2020-02-18,Yuma,Arizona,,0,0,0.0,0.0
2020-02-19,Yuma,Arizona,,0,0,0.0,0.0
2020-02-20,Yuma,Arizona,,0,0,0.0,0.0
2020-02-21,Yuma,Arizona,,0,0,0.0,0.0
2020-02-22,Yuma,Arizona,,0,0,0.0,0.0
2020-02-23,Yuma,Arizona,,0,0,0.0,0.0
2020-02-24,Yuma,Arizona,,0,0,0.0,0.0
2020-02-25,Yuma,Arizona,,0,0,0.0,0.0
2020-02-26,Yuma,Arizona,,0,0,0.0,0.0
2020-02-27,Yuma,Arizona,,0,0,0.0,0.0
2020-02-28,Yuma,Arizona,,0,0,0.0,0.0
2020-02-29,Yuma,Arizona,,0,0,0.0,0.0
2020-03-01,Yuma,Arizona,,0,0,0.0,0.0
2020-03-02,Yuma,Arizona,,0,0,0.0,0.0
2020-03-03,Yuma,Arizona,,0,0,0.0,0.0
2020-03-04,Yuma,Arizona,,0,0,0.0,0.0
2020-03-05,Yuma,Arizona,,0,0,0.0,0.0
2020-03-06,Yuma,Arizona,,0,0,0.0,0.0
2020-03-07,Yuma,Arizona,,0,0,0.0,0.0
2020-03-08,Yuma,Arizona,,0,0,0.0,0.0
2020-03-09,Yuma,Arizona,,0,0,0.0,0.0
2020-03-10,Yuma,Arizona,,0,0,0.0,0.0
2020-03-11,Yuma,Arizona,,0,0,0.0,0.0
2020-03-12,Yuma,Arizona,,0,0,0.0,0.0
2020-03-13,Yuma,Arizona,,0,0,0.0,0.0
2020-03-14,Yuma,Arizona,,0,0,0.0,0.0
2020-03-15,Yuma,Arizona,,0,0,0.0,0.0
2020-03-16,Yuma,Arizona,,0,0,0.0,0.0
2020-03-17,Yuma,Arizona,,0,0,0.0,0.0
2020-03-18,Yuma,Arizona,,0,0,0.0,0.0
2020-03-19,Yuma,Arizona,,0,0,0.0,0.0
2020-03-20,Yuma,Arizona,4027.0,1,0,1.0,0.14285714285714285
2020-03-21,Yuma,Arizona,4027.0,1,0,0.0,0.14285714285714285
2020-03-22,Yuma,Arizona,4027.0,1,0,0.0,0.14285714285714285
2020-03-23,Yuma,Arizona,4027.0,1,0,0.0,0.14285714285714285
2020-03-24,Yuma,Arizona,4027.0,2,0,1.0,0.2857142857142857
2020-03-25,Yuma,Arizona,4027.0,3,0,1.0,0.42857142857142855
2020-03-26,Yuma,Arizona,4027.0,4,0,1.0,0.5714285714285714
2020-03-27,Yuma,Arizona,4027.0,4,0,0.0,0.42857142857142855
2020-03-28,Yuma,Arizona,4027.0,4,0,0.0,0.42857142857142855
2020-03-29,Yuma,Arizona,4027.0,9,0,5.0,1.1428571428571428
2020-03-30,Yuma,Arizona,4027.0,12,0,3.0,1.5714285714285714
2020-03-31,Yuma,Arizona,4027.0,12,0,0.0,1.4285714285714286
2020-04-01,Yuma,Arizona,4027.0,12,0,0.0,1.2857142857142858
2020-04-02,Yuma,Arizona,4027.0,13,0,1.0,1.2857142857142858
2020-04-03,Yuma,Arizona,4027.0,13,0,0.0,1.2857142857142858
2020-04-04,Yuma,Arizona,4027.0,14,0,1.0,1.4285714285714286
2020-04-05,Yuma,Arizona,4027.0,13,0,0.0,0.7142857142857143
2020-04-06,Yuma,Arizona,4027.0,15,0,2.0,0.5714285714285714
2020-04-07,Yuma,Arizona,4027.0,15,0,0.0,0.5714285714285714
2020-04-08,Yuma,Arizona,4027.0,14,0,0.0,0.5714285714285714
2020-04-09,Yuma,Arizona,4027.0,15,0,1.0,0.5714285714285714
2020-04-10,Yuma,Arizona,4027.0,16,0,1.0,0.7142857142857143
2020-04-11,Yuma,Arizona,4027.0,15,0,0.0,0.5714285714285714
2020-04-12,Yuma,Arizona,4027.0,17,0,2.0,0.8571428571428571
2020-04-13,Yuma,Arizona,4027.0,17,1,0.0,0.5714285714285714
2020-04-14,Yuma,Arizona,4027.0,17,1,0.0,0.5714285714285714
2020-04-15,Yuma,Arizona,4027.0,18,1,1.0,0.7142857142857143
2020-04-16,Yuma,Arizona,4027.0,21,1,3.0,1.0
2020-04-17,Yuma,Arizona,4027.0,23,1,2.0,1.1428571428571428
2020-04-18,Yuma,Arizona,4027.0,24,1,1.0,1.2857142857142858
2020-04-19,Yuma,Arizona,4027.0,25,1,1.0,1.1428571428571428
2020-04-20,Yuma,Arizona,4027.0,27,1,2.0,1.4285714285714286
2020-04-21,Yuma,Arizona,4027.0,27,1,0.0,1.4285714285714286
2020-04-22,Yuma,Arizona,4027.0,28,1,1.0,1.4285714285714286
2020-04-23,Yuma,Arizona,4027.0,39,1,11.0,2.5714285714285716
2020-04-24,Yuma,Arizona,4027.0,42,1,3.0,2.7142857142857144
2020-04-25,Yuma,Arizona,4027.0,47,1,5.0,3.2857142857142856
2020-04-26,Yuma,Arizona,4027.0,51,1,4.0,3.7142857142857144
2020-04-27,Yuma,Arizona,4027.0,53,1,2.0,3.7142857142857144
2020-04-28,Yuma,Arizona,4027.0,60,1,7.0,4.714285714285714
2020-04-29,Yuma,Arizona,4027.0,65,1,5.0,5.285714285714286
2020-04-30,Yuma,Arizona,4027.0,78,1,13.0,5.571428571428571
2020-05-01,Yuma,Arizona,4027.0,82,1,4.0,5.714285714285714
2020-05-02,Yuma,Arizona,4027.0,89,1,7.0,6.0
2020-05-03,Yuma,Arizona,4027.0,98,1,9.0,6.714285714285714
2020-05-04,Yuma,Arizona,4027.0,110,1,12.0,8.142857142857142
2020-05-05,Yuma,Arizona,4027.0,115,1,5.0,7.857142857142857
2020-05-06,Yuma,Arizona,4027.0,134,1,19.0,9.857142857142858
2020-05-07,Yuma,Arizona,4027.0,148,1,14.0,10.0
2020-05-08,Yuma,Arizona,4027.0,159,1,11.0,11.0
2020-05-09,Yuma,Arizona,4027.0,176,3,17.0,12.428571428571429
2020-05-10,Yuma,Arizona,4027.0,191,3,15.0,13.285714285714286
2020-05-11,Yuma,Arizona,4027.0,196,3,5.0,12.285714285714286
2020-05-12,Yuma,Arizona,4027.0,207,3,11.0,13.142857142857142
